YEAR,SERIAL,PERNUM,percent_change_state_imputed,random_number,disemploy
2018,594035,1,0.0366343672287186,0.44992859475314617,0
2018,594035,2,-0.1924938460474764,0.025419872254133224,0
2018,594036,1,-0.05846966543538903,0.8128039920702577,0
2018,594036,2,-0.0893523986698378,0.903264450840652,0
2018,594036,3,0,0.02841411461122334,0
2018,594036,4,0,0.001403026981279254,0
2018,594037,1,-0.03408976647681605,0.19037777930498123,0
2018,594037,2,-0.00398817660665074,0.14664761838503182,0
2018,594038,1,0,0.7922669611871243,0
2018,594038,2,0,0.2485250965692103,0
2018,594038,3,0,0.33679545391350985,0
2018,594039,1,-0.04008539459619619,0.6047204837668687,0
2018,594039,2,-0.0893523986698378,0.0594831770285964,0
2018,594039,3,0,0.24743596254847944,0
2018,594039,4,0,0.4395003735553473,0
2018,594040,1,-0.07912650890495854,0.2793625050690025,0
2018,594041,1,0.0015941428405031877,0.04436604771763086,0
2018,594041,2,-0.012195088809279664,0.8031663103029132,0
2018,594041,3,-0.044221198533825,0.4001494855619967,0
2018,594042,1,-0.0893523986698378,0.9633133469615132,1
2018,594042,2,-0.041310050212278814,0.4503199285827577,0
2018,594043,1,0,0.9570596551056951,0
2018,594044,1,-0.06265586501311238,0.7317707312759012,0
2018,594044,2,-0.005602377243978496,0.7248058705590665,0
2018,594045,1,-0.020293575343178435,0.20508714322932065,0
2018,594045,2,0,0.3921672797296196,0
2018,594046,1,-0.02998414971859841,0.20140953129157424,0
2018,594046,2,0,0.3888090269174427,0
2018,594046,3,-0.17820306557223756,0.7313425540924072,0
2018,594046,4,0,0.7678533589933068,0
2018,594047,1,0,0.6399456169456244,0
2018,594048,1,0,0.12016231589950621,0
2018,594048,2,0.0366343672287186,0.016648161225020885,0
2018,594049,1,0.0986664068904527,0.002053853590041399,0
2018,594049,2,0.0986664068904527,0.7985992112662643,0
2018,594050,1,0,0.4314941319171339,0
2018,594051,1,0,0.09510285896249115,0
2018,594051,2,-0.019927194248743462,0.3373318025842309,0
2018,594052,1,0.008849300645018432,0.21973031712695956,0
2018,594052,2,-0.00398817660665074,0.9489619666710496,0
2018,594052,3,-0.05752144964194683,0.2542671114206314,0
2018,594053,1,-0.04008539459619619,0.7921175716910511,0
2018,594053,2,-0.008138035277691413,0.638484220020473,0
2018,594053,3,0,0.4385630541946739,0
2018,594053,4,-0.025938015279995858,0.38705348246730864,0
2018,594053,5,-0.0893523986698378,0.9885326316580176,1
2018,594054,1,-0.05752144964194683,0.9326204692479223,0
2018,594055,1,0,0.016735678538680077,0
2018,594056,1,0,0.8508076646830887,0
2018,594056,2,-0.03818662165874542,0.37684751907363534,0
2018,594057,1,0.008849300645018432,0.5905973515473306,0
2018,594057,2,-0.00398817660665074,0.701036459300667,0
2018,594057,3,0,0.08378559350967407,0
2018,594057,4,0,0.3623278043232858,0
2018,594058,1,0.049226364991712734,0.5171683698426932,0
2018,594059,1,0,0.5983306122943759,0
2018,594059,2,0,0.12034353124909103,0
2018,594060,1,-0.0893523986698378,0.00319961691275239,0
2018,594060,2,-0.006499710837148176,0.5919190079439431,0
2018,594060,3,0.0986664068904527,0.4568713952321559,0
2018,594060,4,0,0.9438317404128611,0
2018,594060,5,0,0.2660240407567471,0
2018,594061,1,0,0.26151762902736664,0
2018,594062,1,-0.05846966543538903,0.08459810353815556,0
2018,594062,2,0.03893819129120446,0.38889265712350607,0
2018,594062,3,0,0.7924151243641973,0
2018,594063,1,0,0.5432726540602744,0
2018,594064,1,0,0.10286859120242298,0
2018,594065,1,0,0.3605627107899636,0
2018,594066,1,0.01877158525415601,0.614392061252147,0
2018,594066,2,0,0.30735757923685014,0
2018,594067,1,0,0.8182932978961617,0
2018,594067,2,0,0.7841991735622287,0
2018,594068,1,-0.04008539459619619,0.4662616562563926,0
2018,594069,1,-0.0893523986698378,0.8998581806663424,0
2018,594069,2,0.009152671547114744,0.40322803403250873,0
2018,594070,1,0,0.3382922026794404,0
2018,594071,1,0.0015941428405031877,0.8661050845403224,0
2018,594071,2,-0.04008539459619619,0.08797924756072462,0
2018,594071,3,0,0.07869972754269838,0
2018,594071,4,0,0.49799504154361784,0
2018,594072,1,0,0.5991870879661292,0
2018,594072,2,-0.07912650890495854,0.994809853611514,0
2018,594073,1,-0.05752144964194683,0.5661256886087358,0
2018,594074,1,0,0.0820871174801141,0
2018,594074,2,-0.25022570538927724,0.12758075399324298,0
2018,594075,1,-0.04008539459619619,0.6610565548762679,0
2018,594076,1,-0.17820306557223756,0.46091287839226425,0
2018,594076,2,-0.17820306557223756,0.6571890083141625,0
2018,594077,1,-0.044221198533825,0.5090454530436546,0
2018,594077,2,-0.03429304707192504,0.7165385228581727,0
2018,594077,3,0,0.8339665145613253,0
2018,594078,1,0,0.08681954722851515,0
2018,594079,1,-0.11136311699837177,0.6598142783623189,0
2018,594079,2,0.0986664068904527,0.6197699352633208,0
2018,594079,3,0,0.586896585766226,0
2018,594079,4,0,0.9175838110968471,0
2018,594080,1,0.005437017199220517,0.3767410274595022,0
2018,594080,2,0,0.06405473966151476,0
2018,594081,1,0.012457160025519776,0.5498942886479199,0
2018,594082,1,0.011055878032517952,0.16753582935780287,0
2018,594082,2,-0.00398817660665074,0.7703168201260269,0
2018,594082,3,-0.14642958078300153,0.7607784734573215,0
2018,594083,1,0,0.6910321139730513,0
2018,594084,1,-0.00398817660665074,0.35438136174343526,0
2018,594085,1,-0.0893523986698378,0.9382167258299887,1
2018,594086,1,-0.019927194248743462,0.2500975779257715,0
2018,594086,2,-0.05846966543538903,0.6028277953155339,0
2018,594087,1,0.05347131057473842,0.2295291859190911,0
2018,594087,2,0,0.09735773806460202,0
2018,594088,1,0.01877158525415601,0.07332169590517879,0
2018,594088,2,-0.17820306557223756,0.9918394740670919,1
2018,594088,3,0.0986664068904527,0.6099066534079611,0
2018,594089,1,-0.0893523986698378,0.8227552853059024,0
2018,594089,2,-0.005602377243978496,0.5184928998351097,0
2018,594090,1,-0.056116512840489685,0.5823870501480997,0
2018,594090,2,0,0.5660901924129575,0
2018,594091,1,-0.04008539459619619,0.876889145700261,0
2018,594091,2,0.01877158525415601,0.3570805399212986,0
2018,594091,3,-0.0893523986698378,0.6565956310369074,0
2018,594092,1,-0.014362830206849298,0.07507803780026734,0
2018,594092,2,-0.05846966543538903,0.9101476152427495,0
2018,594092,3,0,0.43218606361187994,0
2018,594092,4,0,0.7153327108826488,0
2018,594093,1,-0.04008539459619619,0.018376691732555628,0
2018,594093,2,-0.04008539459619619,0.962355954805389,1
2018,594094,1,0.0986664068904527,0.47116973623633385,0
2018,594094,2,0.0986664068904527,0.35971848061308265,0
2018,594095,1,-0.22561234184541215,0.7239982979372144,0
2018,594096,1,0.03453368654897904,0.8456694048363715,0
2018,594096,2,-0.17820306557223756,0.543247610097751,0
2018,594096,3,0,0.44472855795174837,0
2018,594097,1,-0.016571194545762835,0.29017721582204103,0
2018,594097,2,0,0.17528120428323746,0
2018,594097,3,0,0.5024517774581909,0
2018,594098,1,-0.05649410269901282,0.9691819858271629,1
2018,594098,2,-0.17820306557223756,0.4599739979021251,0
2018,594098,3,-0.05649410269901282,0.4092154453974217,0
2018,594098,4,0,0.04411109094507992,0
2018,594098,5,0,0.012164506362751126,0
2018,594099,1,-0.06652306233016049,0.9749365481548011,1
2018,594099,2,0,0.5109925840515643,0
2018,594099,3,0,0.5398531574755907,0
2018,594099,4,0,0.15537061332724988,0
2018,594099,5,0,0.6267002674285322,0
2018,594099,6,0,0.07725580828264356,0
2018,594100,1,0.03831335604290642,0.6793001582846045,0
2018,594100,2,-0.05846966543538903,0.48500465927645564,0
2018,594101,1,-0.04008539459619619,0.1159030837006867,0
2018,594101,2,-0.05752144964194683,0.04840024677105248,0
2018,594101,3,0,0.520689154509455,0
2018,594101,4,-0.22561234184541215,0.6376345059834421,0
2018,594102,1,0.03831335604290642,0.49466678383760154,0
2018,594103,1,0.01877158525415601,0.3516701916232705,0
2018,594103,2,0,0.7922302812803537,0
2018,594103,3,0,0.37795701436698437,0
2018,594103,4,0,0.28773739095777273,0
2018,594103,5,0,0.593648687703535,0
2018,594104,1,0.016961886940824462,0.6450151279568672,0
2018,594105,1,-0.00398817660665074,0.5197262461297214,0
2018,594105,2,0,0.10643110470846295,0
2018,594105,3,0,0.37867896747775376,0
2018,594106,1,0,0.9839658031705767,0
2018,594107,1,-0.07737793945901514,0.5241585853509605,0
2018,594108,1,0.1337015722481123,0.7816120032221079,0
2018,594108,2,-0.13478652590854245,0.23697375203482807,0
2018,594108,3,0,0.5279724902939051,0
2018,594109,1,-0.019927194248743462,0.4628383391536772,0
2018,594110,1,-0.0893523986698378,0.28437698795460165,0
2018,594110,2,0.011055878032517952,0.5673982175067067,0
2018,594111,1,-0.27204185974036477,0.30384516692720354,0
2018,594111,2,-0.10717673899833857,0.322066918713972,0
2018,594111,3,0,0.014631350291892886,0
2018,594111,4,0,0.9274317368399352,0
2018,594112,1,0,0.7622372850310057,0
2018,594112,2,-0.04008539459619619,0.3671207472216338,0
2018,594113,1,-0.04008539459619619,0.011135590495541692,0
2018,594113,2,-0.10717673899833857,0.6794003967661411,0
2018,594113,3,0,0.4486271203495562,0
2018,594113,4,0,0.8662282447330654,0
2018,594114,1,-0.1920667860172176,0.5859225860331208,0
2018,594115,1,-0.04008539459619619,0.9977014386095107,1
2018,594115,2,-0.39678411785004364,0.5886992504820228,0
2018,594115,3,-0.053616956470484894,0.03166357637383044,0
2018,594116,1,-0.07737793945901514,0.6410149638541043,0
2018,594116,2,0.026912137406693848,0.7831489252857864,0
2018,594116,3,0,0.610006594331935,0
2018,594116,4,0,0.3488126040901989,0
2018,594117,1,-0.04008539459619619,0.5735613834112883,0
2018,594117,2,0.02814699269464549,0.48522588796913624,0
2018,594118,1,0,0.41470046155154705,0
2018,594118,2,-0.019927194248743462,0.43515185196883976,0
2018,594119,1,0,0.6760801186319441,0
2018,594120,1,-0.04008539459619619,0.1969035470392555,0
2018,594120,2,-0.04008539459619619,0.360870297299698,0
2018,594121,1,-0.019927194248743462,0.8093177413102239,0
2018,594121,2,0.04764298558869995,0.4663117085583508,0
2018,594121,3,-0.006499710837148176,0.7338692129123956,0
2018,594121,4,0,0.3728642633650452,0
2018,594122,1,-0.019927194248743462,0.008387516485527158,0
2018,594123,1,-0.5504533210338098,0.931195731041953,1
2018,594123,2,0.0015941428405031877,0.7531582161318511,0
2018,594123,3,0,0.7360566228162497,0
2018,594123,4,0,0.6863314472138882,0
2018,594123,5,0,0.5032396228052676,0
2018,594124,1,0,0.9770693632308394,0
2018,594125,1,-0.07912650890495854,0.6415626343805343,0
2018,594125,2,-0.04008539459619619,0.6617946790065616,0
2018,594126,1,0,0.9637492860201746,0
2018,594127,1,-0.019927194248743462,0.9520686527248472,0
2018,594127,2,-0.005602377243978496,0.8323500147089362,0
2018,594128,1,-0.04008539459619619,0.6561287769582123,0
2018,594128,2,-0.0893523986698378,0.7020888885017484,0
2018,594128,3,-0.03942783135776987,0.2674653814174235,0
2018,594128,4,0,0.056712760124355555,0
2018,594128,5,0.0986664068904527,0.7744048510212451,0
2018,594129,1,0,0.3159460537135601,0
2018,594130,1,-0.04008539459619619,0.6992924443911761,0
2018,594131,1,-0.04008539459619619,0.7823015046305954,0
2018,594132,1,-0.019927194248743462,0.6603595847263932,0
2018,594133,1,0,0.12647320656105876,0
2018,594133,2,-0.005602377243978496,0.03015053109265864,0
2018,594133,3,-0.05752144964194683,0.005294899456202984,0
2018,594133,4,0.02688244615870594,0.9935001917183399,0
2018,594134,1,-0.20441922235155618,0.7472952220123261,0
2018,594134,2,0,0.7898756831418723,0
2018,594134,3,0,0.7011427455581725,0
2018,594135,1,-0.020293575343178435,0.6473921409342438,0
2018,594135,2,0,0.10673803836107254,0
2018,594135,3,0,0.10486081289127469,0
2018,594135,4,0,0.4712415288668126,0
2018,594136,1,-0.0893523986698378,0.45450601261109114,0
2018,594136,2,0,0.9830823726952076,0
2018,594137,1,0.0366343672287186,0.1017873496748507,0
2018,594137,2,0,0.5494683287106454,0
2018,594137,3,0,0.8776575995143503,0
2018,594137,4,0,0.8286786030512303,0
2018,594137,5,0,0.24847469083033502,0
2018,594138,1,-0.17820306557223756,0.8057329701259732,0
2018,594138,2,0,0.03403444751165807,0
2018,594138,3,0,0.6051399493589997,0
2018,594139,1,0.01877158525415601,0.04232230596244335,0
2018,594139,2,0.0036482921267941533,0.5273332912474871,0
2018,594140,1,0.03438526288894017,0.027911278419196606,0
2018,594140,2,0.01817377748586002,0.275329714640975,0
2018,594140,3,0,0.6800950190518051,0
2018,594140,4,0,0.7914337117690593,0
2018,594141,1,-0.22561234184541215,0.22886392544023693,0
2018,594141,2,0.01817377748586002,0.13326129084452987,0
2018,594142,1,0,0.24626714107580483,0
2018,594142,2,0,0.00968897226266563,0
2018,594143,1,-0.019927194248743462,0.31285181222483516,0
2018,594144,1,-0.04008539459619619,0.6984021929092705,0
2018,594144,2,0,0.8544614177662879,0
2018,594144,3,0,0.9816294873598963,0
2018,594145,1,-0.07681906314217057,0.9343919155653566,0
2018,594146,1,-0.04008539459619619,0.11929113091900945,0
2018,594146,2,0,0.4529168279841542,0
2018,594147,1,-0.1252107634157511,0.2677215849980712,0
2018,594147,2,-0.005602377243978496,0.8442230704240501,0
2018,594147,3,0,0.5663798109162599,0
2018,594147,4,0,0.026683261850848794,0
2018,594148,1,-0.05462116719979321,0.17151414789259434,0
2018,594148,2,-0.03408976647681605,0.14539704797789454,0
2018,594148,3,-0.0893523986698378,0.25073751527816057,0
2018,594149,1,-0.019927194248743462,0.49136534752324224,0
2018,594149,2,-0.0893523986698378,0.14006843138486147,0
2018,594150,1,0,0.8987630170304328,0
2018,594150,2,0,0.041700893081724644,0
2018,594151,1,0,0.4605419123545289,0
2018,594151,2,-0.1920667860172176,0.45447547012008727,0
2018,594151,3,-0.05867705874808856,0.780551306437701,0
2018,594151,4,0,0.30770411319099367,0
2018,594152,1,-0.04008539459619619,0.8819048239383847,0
2018,594152,2,-0.053616956470484894,0.14634489477612078,0
2018,594152,3,0,0.07273232191801071,0
2018,594152,4,0,0.2230523293837905,0
2018,594153,1,-0.04008539459619619,0.412864794023335,0
2018,594153,2,0,0.268281317781657,0
2018,594153,3,0,0.770249595399946,0
2018,594154,1,-0.06182412767310591,0.4008212327025831,0
2018,594154,2,-0.006499710837148176,0.07297459291294217,0
2018,594155,1,0,0.09391468460671604,0
2018,594155,2,0,0.7903677152935416,0
2018,594155,3,0,0.23225703951902688,0
2018,594156,1,0.0015941428405031877,0.6906910790130496,0
2018,594156,2,-0.22561234184541215,0.37586750998161733,0
2018,594156,3,0,0.4697658440563828,0
2018,594156,4,0,0.3399692829698324,0
2018,594156,5,0,0.3920008318964392,0
2018,594157,1,-0.07912650890495854,0.5990099380724132,0
2018,594157,2,-0.03408976647681605,0.42212160024791956,0
2018,594158,1,0,0.971684331074357,0
2018,594159,1,-0.04008539459619619,0.9697459409944713,1
2018,594159,2,-0.16006177532566568,0.21813134546391666,0
2018,594160,1,-0.03408976647681605,0.9948159840423614,1
2018,594160,2,0,0.5769608693663031,0
2018,594161,1,-0.019927194248743462,0.6878226983826607,0
2018,594162,1,-0.04008539459619619,0.5715458851773292,0
2018,594162,2,-0.08191689019203763,0.15646634437143803,0
2018,594163,1,0,0.2528502466157079,0
2018,594163,2,-0.053616956470484894,0.5869197908323258,0
2018,594164,1,-0.025938015279995858,0.8333668138366193,0
2018,594164,2,-0.20441922235155618,0.015260915737599134,0
2018,594164,3,0,0.4918981532100588,0
2018,594165,1,-0.00398817660665074,0.24384453054517508,0
2018,594165,2,0,0.5786128039471805,0
2018,594165,3,-0.00398817660665074,0.22359434864483774,0
2018,594166,1,-0.04008539459619619,0.4588474847842008,0
2018,594166,2,0.0986664068904527,0.9646723982878029,0
2018,594166,3,0.10302205974589607,0.5120503969956189,0
2018,594166,4,0.10302205974589607,0.8022566747386009,0
2018,594167,1,0,0.8673133817501366,0
2018,594167,2,0,0.8551165265962481,0
2018,594168,1,0.05728747434290837,0.23117036069743335,0
2018,594168,2,0.01288222226728919,0.3925910936668515,0
2018,594169,1,-0.22561234184541215,0.9800089013297111,1
2018,594169,2,-0.17820306557223756,0.4150044440757483,0
2018,594170,1,-0.2015170945257314,0.3189568710513413,0
2018,594171,1,-0.07841729147941336,0.04378013079985976,0
2018,594171,2,0,0.8169817172456533,0
2018,594171,3,0,0.7380875991657376,0
2018,594171,4,-0.05846966543538903,0.18632307811640203,0
2018,594172,1,-0.17820306557223756,0.7377826725132763,0
2018,594173,1,-0.05091606236420343,0.6312850518152118,0
2018,594174,1,-0.20441922235155618,0.5031337034888566,0
2018,594174,2,0,0.6269330896902829,0
2018,594175,1,-0.06265586501311238,0.4177107815630734,0
2018,594175,2,-0.10145312738199169,0.9806371156591922,1
2018,594175,3,0,0.331825802102685,0
2018,594175,4,0,0.8482912913896143,0
2018,594176,1,0,0.8615683035459369,0
2018,594176,2,0,0.2682247969787568,0
2018,594176,3,-0.17820306557223756,0.6368588167242706,0
2018,594177,1,0,0.7568248200695962,0
2018,594177,2,0.05728747434290837,0.06919394712895155,0
2018,594178,1,-0.020293575343178435,0.3053324248176068,0
2018,594178,2,0.17190488066117948,0.6758187820669264,0
2018,594178,3,-0.12303228655315915,0.8397470298223197,0
2018,594179,1,0,0.7005707225762308,0
2018,594179,2,0,0.6272736939135939,0
2018,594180,1,-0.019927194248743462,0.04715179419144988,0
2018,594180,2,-0.005602377243978496,0.546049258671701,0
2018,594181,1,-0.03942783135776987,0.08624846255406737,0
2018,594182,1,0.01635776098344488,0.9042404440697283,0
2018,594182,2,-0.05649410269901282,0.6588902338407934,0
2018,594182,3,0,0.1797592940274626,0
2018,594183,1,-0.0893523986698378,0.2196963329333812,0
2018,594184,1,-0.019927194248743462,0.4304748058784753,0
2018,594185,1,-0.0893523986698378,0.7282680538482964,0
2018,594185,2,-0.00238698441309404,0.07285429746843874,0
2018,594186,1,0,0.06638664146885276,0
2018,594186,2,0,0.2348977297078818,0
2018,594186,3,-0.05091606236420343,0.3220087052322924,0
2018,594187,1,-0.05649410269901282,0.5659559241030365,0
2018,594187,2,-0.0020347641547776574,0.5327363391406834,0
2018,594188,1,-0.05846966543538903,0.25691971578635275,0
2018,594189,1,-0.0893523986698378,0.39386362908408046,0
2018,594189,2,-0.00398817660665074,0.6730620374437422,0
2018,594190,1,-0.027542638034431466,0.04286614595912397,0
2018,594190,2,-0.027542638034431466,0.6633925121277571,0
2018,594191,1,-0.17820306557223756,0.30036930623464286,0
2018,594192,1,0,0.32166728051379323,0
2018,594192,2,-0.522394063543299,0.9827536570373923,0
2018,594192,3,0.01877158525415601,0.8488256386481225,0
2018,594193,1,0,0.7240355673711747,0
2018,594193,2,0.016961886940824462,0.4708482138812542,0
2018,594194,1,0.0036482921267941533,0.4367591526824981,0
2018,594194,2,0,0.6423143723513931,0
2018,594195,1,-0.056116512840489685,0.4544536932371557,0
2018,594195,2,-0.27204185974036477,0.4646286154165864,0
2018,594196,1,-0.17820306557223756,0.5860270941630006,0
2018,594196,2,-0.020242878524650232,0.5049478833097965,0
2018,594196,3,0,0.07318026153370738,0
2018,594197,1,-0.020125011812987648,0.6952056412119418,0
2018,594197,2,0.04192502611786808,0.4383522493299097,0
2018,594198,1,0,0.8593975945841521,0
2018,594199,1,-0.041310050212278814,0.5217443900182843,0
2018,594199,2,-0.019927194248743462,0.9356112151872367,0
2018,594199,3,-0.17820306557223756,0.7951533058658242,0
2018,594200,1,-0.05462116719979321,0.8372522788122296,0
2018,594200,2,0.004517165635236764,0.05497478786855936,0
2018,594200,3,0,0.8123398325406015,0
2018,594200,4,0,0.919608756667003,0
2018,594200,5,0,0.2697092678863555,0
2018,594201,1,-0.27204185974036477,0.49001085362397134,0
2018,594201,2,0,0.11236579762771726,0
2018,594201,3,0,0.973321091150865,0
2018,594202,1,-0.04008539459619619,0.8403513967059553,0
2018,594202,2,-0.17820306557223756,0.1517099980264902,0
2018,594203,1,-0.22561234184541215,0.1880437817890197,0
2018,594204,1,0,0.329062124947086,0
2018,594204,2,-0.06369051129437175,0.46695445314981043,0
2018,594204,3,0,0.35671133757568896,0
2018,594204,4,0,0.816748408600688,0
2018,594205,1,-0.1920667860172176,0.34008851693943143,0
2018,594205,2,-0.17820306557223756,0.626763395499438,0
2018,594206,1,-0.04008539459619619,0.403783293440938,0
2018,594206,2,-0.2015170945257314,0.6038662826176733,0
2018,594207,1,-0.005602377243978496,0.21909363917075098,0
2018,594207,2,-0.00398817660665074,0.4283968531526625,0
2018,594208,1,-0.019927194248743462,0.8181846248917282,0
2018,594208,2,0,0.5662794630043209,0
2018,594208,3,-0.0893523986698378,0.10408832295797765,0
2018,594209,1,0,0.30939271207898855,0
2018,594210,1,-0.17820306557223756,0.5024555632844567,0
2018,594210,2,-0.0893523986698378,0.3720053865108639,0
2018,594211,1,-0.04008539459619619,0.9384236570913345,0
2018,594211,2,0,0.5051993746310472,0
2018,594212,1,-0.19598659357586645,0.7792017771862447,0
2018,594213,1,0.0986664068904527,0.51462134113535285,0
2018,594213,2,0.0986664068904527,0.19323895662091672,0
2018,594213,3,-0.20441922235155618,0.2297141368035227,0
2018,594214,1,-0.25022570538927724,0.46153692225925624,0
2018,594214,2,-0.019927194248743462,0.7826928121503443,0
2018,594214,3,-0.06767243925072053,0.4519760038238019,0
2018,594214,4,-0.05091606236420343,0.6365805608220398,0
2018,594215,1,-0.18457855255558028,0.9652600320987403,1
2018,594216,1,-0.04008539459619619,0.22502257535234094,0
2018,594216,2,-0.05846966543538903,0.2736063436605036,0
2018,594216,3,0.01288222226728919,0.4725400924216956,0
2018,594217,1,-0.05649410269901282,0.8153468789532781,0
2018,594217,2,0,0.8787812343798578,0
2018,594217,3,0,0.3273261229041964,0
2018,594217,4,0,0.5839047702029347,0
2018,594218,1,-0.020242878524650232,0.19723207084462047,0
2018,594218,2,0,0.6491866505239159,0
2018,594219,1,0,0.8943545178044587,0
2018,594220,1,-0.05846966543538903,0.14073413284495473,0
2018,594220,2,0.04192502611786808,0.9692738307639956,0
2018,594220,3,0,0.7763546959031373,0
2018,594221,1,0.17190488066117948,0.5083981098141521,0
2018,594222,1,-0.008138035277691413,0.3691883475985378,0
2018,594223,1,-0.0893523986698378,0.3192696673795581,0
2018,594223,2,-0.0893523986698378,0.8628707330208272,0
2018,594224,1,0,0.5954468671698123,0
2018,594225,1,-0.019927194248743462,0.31618571863509715,0
2018,594225,2,-0.1920667860172176,0.1384527685586363,0
2018,594226,1,-0.019927194248743462,0.1163563288282603,0
2018,594227,1,-0.0893523986698378,0.9044856689870358,0
2018,594227,2,-0.22561234184541215,0.6664905927609652,0
2018,594228,1,-0.035652458872709486,0.6685795958619565,0
2018,594228,2,0,0.2428794833831489,0
2018,594229,1,0.028773673377416764,0.530921993078664,0
2018,594229,2,0.028773673377416764,0.13142088218592107,0
2018,594230,1,-0.008138035277691413,0.009877784410491586,0
2018,594230,2,-0.0893523986698378,0.5638930918648839,0
2018,594230,3,-0.0441087217636027,0.14748340984806418,0
2018,594230,4,0,0.027862994000315666,0
2018,594231,1,0.0015941428405031877,0.2405476663261652,0
2018,594231,2,-0.020293575343178435,0.8410970619879663,0
2018,594231,3,-0.18457855255558028,0.55297772865742445,0
2018,594231,4,0,0.7890853649005294,0
2018,594231,5,0,0.4559748924802989,0
2018,594232,1,-0.008138035277691413,0.35641047125682235,0
2018,594232,2,-0.04008539459619619,0.7014509029686451,0
2018,594232,3,-0.04008539459619619,0.780032271752134,0
2018,594232,4,-0.020242878524650232,0.5107127837836742,0
2018,594232,5,0,0.3688320976216346,0
2018,594232,6,0,0.3503427477553487,0
2018,594233,1,-0.03408976647681605,0.710796813480556,0
2018,594233,2,-0.10717673899833857,0.1073420683387667,0
2018,594233,3,-0.019927194248743462,0.3068029647693038,0
2018,594233,4,0,0.7634022219572216,0
2018,594233,5,0,0.48837881814688444,0
2018,594234,1,-0.0893523986698378,0.35257604508660734,0
2018,594234,2,0,0.5915336506441236,0
2018,594234,3,0,0.5603884959127754,0
2018,594235,1,-0.0893523986698378,0.9415491407271475,1
2018,594236,1,-0.020293575343178435,0.502523485571146,0
2018,594236,2,-0.07681906314217057,0.5027121240273118,0
2018,594236,3,0,0.8921156192664057,0
2018,594237,1,-0.05846966543538903,0.7971126830670983,0
2018,594238,1,-0.0594859618929483,0.9769008082803339,1
2018,594239,1,0,0.036401431541889906,0
2018,594239,2,0.01817377748586002,0.2177540920674801,0
2018,594240,1,0.01817377748586002,0.5349282082170248,0
2018,594240,2,-0.0893523986698378,0.659912001574412,0
2018,594240,3,0,0.44491044827736914,0
2018,594241,1,-0.00398817660665074,0.04253501212224364,0
2018,594241,2,0.02688244615870594,0.09241055138409138,0
2018,594241,3,-0.1252107634157511,0.8539994177408516,0
2018,594242,1,-0.05752144964194683,0.44756103167310357,0
2018,594242,2,0.04192502611786808,0.20830057421699166,0
2018,594242,3,0,0.0757011033128947,0
2018,594242,4,0,0.1297272709198296,0
2018,594243,1,-0.06182412767310591,0.6941480252426118,0
2018,594243,2,-0.05752144964194683,0.8188839950598776,0
2018,594244,1,-0.005602377243978496,0.003350468585267663,0
2018,594245,1,0,0.06849721074104309,0
2018,594245,2,0,0.7240095015149564,0
2018,594246,1,-0.03408976647681605,0.17963032238185406,0
2018,594246,2,-0.04008539459619619,0.572801127564162,0
2018,594246,3,0,0.7349423808045685,0
2018,594246,4,0,0.277617609128356,0
2018,594247,1,-0.04008539459619619,0.08236820204183459,0
2018,594247,2,0,0.07693218672648072,0
2018,594247,3,0.09099947673132253,0.12615330377593637,0
2018,594247,4,0,0.8269662032835186,0
2018,594247,5,0,0.757443101843819,0
2018,594247,6,0,0.5197578778024763,0
2018,594247,7,0,0.8405564222484827,0
2018,594248,1,0,0.6363808331079781,0
2018,594248,2,-0.10717673899833857,0.6572603315580636,0
2018,594249,1,-0.04008539459619619,0.6142908236943185,0
2018,594250,1,-0.019927194248743462,0.9254053421318531,0
2018,594251,1,0,0.9049608930945396,0
2018,594251,2,-0.00398817660665074,0.2390591586008668,0
2018,594251,3,-0.00398817660665074,0.530187927884981,0
2018,594251,4,0,0.17965180845931172,0
2018,594251,5,0,0.4386508143506944,0
2018,594252,1,-0.26926961736390653,0.7214566636830568,0
2018,594252,2,0,0.6133419943507761,0
2018,594252,3,0.06438609145886043,0.3253248769324273,0
2018,594253,1,0,0.18520242418162525,0
2018,594253,2,-0.00398817660665074,0.34230111772194505,0
2018,594253,3,0,0.9874561463948339,0
2018,594254,1,0,0.5477953611407429,0
2018,594254,2,0.03453368654897904,0.9310304224491119,0
2018,594255,1,0,0.4068546418566257,0
2018,594256,1,-0.0893523986698378,0.59034108580090106,0
2018,594256,2,0,0.7550774363335222,0
2018,594257,1,-0.10717673899833857,0.15224486426450312,0
2018,594258,1,-0.00398817660665074,0.6122999463696033,0
2018,594258,2,-0.00398817660665074,0.5386686711572111,0
2018,594259,1,-0.0893523986698378,0.8714018287137151,0
2018,594259,2,-0.00398817660665074,0.6661736161913723,0
2018,594259,3,0,0.2621977962553501,0
2018,594260,1,-0.2015170945257314,0.7273740742821246,0
2018,594261,1,-0.00398817660665074,0.23997845081612468,0
2018,594261,2,-0.1920667860172176,0.19196770549751818,0
2018,594261,3,-0.17820306557223756,0.42046805028803647,0
2018,594261,4,0,0.7445209815632552,0
2018,594262,1,-0.0893523986698378,0.879192505730316,0
2018,594262,2,-0.0893523986698378,0.34851591545157135,0
2018,594262,3,0,0.2975913258269429,0
2018,594263,1,-0.019927194248743462,0.8105351603589952,0
2018,594264,1,-0.17820306557223756,0.17554869782179594,0
2018,594264,2,-0.06369051129437175,0.04084276151843369,0
2018,594264,3,0,0.6561768846586347,0
